,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
HSIC,46,32.56,4.2285032333717885,-2.5003659796722473,11.291602168487703,-7.086612138127668,1.691153722194728,0.4782608695652174
HES,42,-16.18,9.020056741599285,-4.424872643568805,47.735511792819366,-10.340703497879577,2.038489572057901,0.3333333333333333
HPE,48,6.47,7.191037022618367,-3.352501511474865,25.34732808644362,-14.823271609711508,2.144976519176815,0.3541666666666667
HLT,52,106.15,7.462646558213282,-2.5298886445438975,29.972335542982066,-10.2192243003988,2.9497925034398857,0.4230769230769231
HFC,55,-14.62,11.539856731151401,-4.552428189969922,79.27178606079002,-12.571022477062833,2.534879464233272,0.3090909090909091
HOLX,51,80.38,8.192209863428848,-2.152759078454513,83.94271631088783,-14.116398241154105,3.8054466686119452,0.37254901960784315
HD,39,61.27,6.387046367386672,-3.9919199889743577,31.51611467161932,-23.979419389143274,1.5999935832951635,0.5384615384615384
HON,45,62.09,9.794535278833576,-3.1006436917322624,46.090394016402755,-16.599671866515887,3.1588715933244114,0.35555555555555557
HRL,44,-3.74,6.8509187336098165,-2.2508540559009997,18.719616358465885,-8.120770563346058,3.0436974425991585,0.25
HST,60,-2.22,4.301113065806376,-2.7015723534551777,19.91892300737963,-14.47964121133034,1.592077687760413,0.4
HPQ,37,7.45,7.819679249300473,-6.126294985241398,22.266138637591524,-25.309924184346233,1.2764124594291553,0.4864864864864865
HUM,41,48.21,6.806600322107998,-3.5026550121513482,30.483371356378463,-21.073664072454644,1.94326883421138,0.4634146341463415
HBAN,37,41.45,5.447308767127805,-3.327517685012531,31.12677800411454,-10.231426891703654,1.637048780135121,0.5135135135135135
HII,44,33.85,7.270710319092897,-3.3817421691921914,31.361060127043384,-14.817113128515535,2.149989548384074,0.4090909090909091
IEX,43,100.01,6.330917709815244,-2.8328401087088575,27.30147203098092,-11.578140633001755,2.2348305823376418,0.5116279069767442
IDXX,29,577.07,23.160219134542288,-3.8915693856613967,56.141938240297385,-11.936891276099315,5.951382807120646,0.4482758620689655
INFO,25,143.78,16.11098057691919,-2.265023278857881,47.800673558415376,-17.430926321654216,7.112942602975372,0.36
ITW,47,45.37,7.186396762946738,-3.117077905800453,21.5404709970084,-12.897402652975787,2.3054915469304897,0.40425531914893614
ILMN,46,20.59,9.628343922676118,-3.808516333024171,35.81172253317402,-21.06842259737548,2.528108869899656,0.34782608695652173
